"","Correlation","Protein","Tissue"
"79304",0.434629226056284,"ENSG00000136448.12","Endometrium"
"79305",0.0465296952402578,"ENSG00000136450.13","Endometrium"
"79306",0.470541299448479,"ENSG00000136451.9","Endometrium"
"79307",0.416444741534094,"ENSG00000136463.8","Endometrium"
"79308",0.525470298806316,"ENSG00000136478.7","Endometrium"
"79309",0.102320926220942,"ENSG00000136485.15","Endometrium"
"79310",0.66566582330273,"ENSG00000136490.9","Endometrium"
"79311",0.000835840902616516,"ENSG00000136492.9","Endometrium"
"79312",0.418558260905058,"ENSG00000136504.12","Endometrium"
"79313",0.655380820228184,"ENSG00000136514.3","Endometrium"
"79314",0.235273120072855,"ENSG00000136518.17","Endometrium"
"79315",0.0800352794357976,"ENSG00000136521.13","Endometrium"
"79316",0.18673339052044,"ENSG00000136522.14","Endometrium"
"79317",0.125602816776007,"ENSG00000136527.18","Endometrium"
"79318",0.310696921603648,"ENSG00000136536.15","Endometrium"
"79319",0.899341068209733,"ENSG00000136541.14","Endometrium"
"79320",0.629264367748462,"ENSG00000136560.14","Endometrium"
"79321",0.490035170063292,"ENSG00000136628.18","Endometrium"
"79322",0.441378541655381,"ENSG00000136631.15","Endometrium"
"79323",0.639976483339359,"ENSG00000136636.13","Endometrium"
"79324",0.333661154304096,"ENSG00000136643.12","Endometrium"
"79325",0.40062407670701,"ENSG00000136682.15","Endometrium"
"79326",0.85313075211277,"ENSG00000136688.11","Endometrium"
"79327",0.779759238521837,"ENSG00000136689.18","Endometrium"
"79328",0.409499579392396,"ENSG00000136699.19","Endometrium"
"79329",0.411674745532134,"ENSG00000136709.12","Endometrium"
"79330",0.0886983604972092,"ENSG00000136710.10","Endometrium"
"79331",0.236181344194612,"ENSG00000136715.18","Endometrium"
"79332",0.728820795940596,"ENSG00000136717.15","Endometrium"
"79333",0.653888553025362,"ENSG00000136718.10","Endometrium"
"79334",0.592403096956997,"ENSG00000136720.7","Endometrium"
"79335",0.694052102463991,"ENSG00000136731.13","Endometrium"
"79336",0.194975486337582,"ENSG00000136732.16","Endometrium"
"79337",0.492241578529109,"ENSG00000136738.15","Endometrium"
"79338",0.590551321525153,"ENSG00000136754.17","Endometrium"
"79339",0.0169099454541582,"ENSG00000136758.18","Endometrium"
"79340",0.570408709790994,"ENSG00000136770.11","Endometrium"
"79341",0.159368963359301,"ENSG00000136783.10","Endometrium"
"79342",0.454887168268838,"ENSG00000136802.11","Endometrium"
"79343",-0.0527982811992795,"ENSG00000136807.14","Endometrium"
"79344",0.512619688356115,"ENSG00000136811.16","Endometrium"
"79345",0.436961497798258,"ENSG00000136813.14","Endometrium"
"79346",0.628657815369648,"ENSG00000136816.16","Endometrium"
"79347",0.394030399137235,"ENSG00000136819.15","Endometrium"
"79348",0.756555671307851,"ENSG00000136824.19","Endometrium"
"79349",0.383151080395416,"ENSG00000136826.15","Endometrium"
"79350",0.51406153840597,"ENSG00000136827.12","Endometrium"
"79351",0.461538461538462,"ENSG00000136828.19","Endometrium"
"79352",0.797873717923147,"ENSG00000136830.12","Endometrium"
"79353",0.735263651578915,"ENSG00000136842.14","Endometrium"
"79354",0.523098782065994,"ENSG00000136848.17","Endometrium"
"79355",0.709301959396165,"ENSG00000136854.22","Endometrium"
"79356",0.587412587412588,"ENSG00000136856.18","Endometrium"
"79357",0.713895275393773,"ENSG00000136859.10","Endometrium"
"79358",0.523734865145172,"ENSG00000136861.18","Endometrium"
"79359",0.382885594488949,"ENSG00000136866.13","Endometrium"
"79360",0.316506541203386,"ENSG00000136868.11","Endometrium"
"79361",0.033736709272344,"ENSG00000136870.10","Endometrium"
"79362",-0.144607843137255,"ENSG00000136872.20","Endometrium"
"79363",0.59527409242768,"ENSG00000136874.11","Endometrium"
"79364",0.0545621903683394,"ENSG00000136875.13","Endometrium"
"79365",0.408960468752433,"ENSG00000136877.15","Endometrium"
"79366",0.0433149395583665,"ENSG00000136878.13","Endometrium"
"79367",0.324216027874564,"ENSG00000136883.14","Endometrium"
"79368",0.0167070870558241,"ENSG00000136888.7","Endometrium"
"79369",0.378701290133152,"ENSG00000136891.14","Endometrium"
"79370",0.247109158186864,"ENSG00000136895.19","Endometrium"
"79371",0.148715849047081,"ENSG00000136897.8","Endometrium"
"79372",0.692307692307692,"ENSG00000136918.7","Endometrium"
"79373",0.33277140440922,"ENSG00000136925.15","Endometrium"
"79374",0.0931848968053142,"ENSG00000136930.13","Endometrium"
"79375",-0.174291497975709,"ENSG00000136932.14","Endometrium"
"79376",0.383349372773072,"ENSG00000136933.17","Endometrium"
"79377",0.555374354113346,"ENSG00000136935.14","Endometrium"
"79378",0.446839633547013,"ENSG00000136936.11","Endometrium"
"79379",0.436504771397885,"ENSG00000136937.13","Endometrium"
"79380",0.375619418383997,"ENSG00000136938.9","Endometrium"
"79381",0.395217964828896,"ENSG00000136940.14","Endometrium"
"79382",0.0740586255701037,"ENSG00000136942.15","Endometrium"
"79383",0.868469124245265,"ENSG00000136943.11","Endometrium"
"79384",0.265374184219378,"ENSG00000136950.13","Endometrium"
"79385",0.840956333701544,"ENSG00000136960.12","Endometrium"
"79386",0.680179313230161,"ENSG00000136982.6","Endometrium"
"79387",0.491950255053482,"ENSG00000136986.10","Endometrium"
"79388",0.820656383455732,"ENSG00000136999.5","Endometrium"
"79389",0.831830907054871,"ENSG00000137033.11","Endometrium"
"79390",0.267518687638085,"ENSG00000137038.8","Endometrium"
"79391",0.268086195138858,"ENSG00000137040.10","Endometrium"
"79392",0.56744215350119,"ENSG00000137054.16","Endometrium"
"79393",0.509315430449581,"ENSG00000137055.15","Endometrium"
"79394",0.522609235434326,"ENSG00000137073.23","Endometrium"
"79395",0.526354102344333,"ENSG00000137074.20","Endometrium"
"79396",0.629035362557143,"ENSG00000137076.21","Endometrium"
"79397",0.71648491987084,"ENSG00000137077.8","Endometrium"
"79398",0.638941769316909,"ENSG00000137094.14","Endometrium"
"79399",0.213273608543435,"ENSG00000137100.16","Endometrium"
"79400",-0.0441558441558442,"ENSG00000137101.13","Endometrium"
"79401",0.267080572546265,"ENSG00000137106.18","Endometrium"
"79402",0.72178477734487,"ENSG00000137124.8","Endometrium"
"79403",0.461549767464218,"ENSG00000137133.11","Endometrium"
"79404",0.531468531468532,"ENSG00000137135.18","Endometrium"
"79405",0.863636363636364,"ENSG00000137142.5","Endometrium"
"79406",0.65252069474738,"ENSG00000137145.20","Endometrium"
"79407",0.114251719147514,"ENSG00000137154.13","Endometrium"
"79408",0.641269322524786,"ENSG00000137161.17","Endometrium"
"79409",0.459355326404021,"ENSG00000137166.15","Endometrium"
"79410",0.20276465454236,"ENSG00000137168.8","Endometrium"
"79411",0.496038578416156,"ENSG00000137171.15","Endometrium"
"79412",0.795415493930467,"ENSG00000137177.20","Endometrium"
"79413",0.875292207423482,"ENSG00000137198.10","Endometrium"
"79414",0.68338579201056,"ENSG00000137200.13","Endometrium"
"79415",0.550404304005113,"ENSG00000137203.14","Endometrium"
"79416",0.341560042641692,"ENSG00000137207.12","Endometrium"
"79417",0.498971066189807,"ENSG00000137216.19","Endometrium"
"79418",0.059003244189609,"ENSG00000137221.14","Endometrium"
"79419",0.771671366608075,"ENSG00000137265.15","Endometrium"
"79420",0.467032967032967,"ENSG00000137266.14","Endometrium"
"79421",0.499538073908175,"ENSG00000137267.6","Endometrium"
"79422",0.53069837805941,"ENSG00000137269.15","Endometrium"
"79423",0.439490757924803,"ENSG00000137274.13","Endometrium"
"79424",0.746137860876795,"ENSG00000137275.14","Endometrium"
"79425",0.847215419945364,"ENSG00000137285.10","Endometrium"
"79426",0.324757312139198,"ENSG00000137288.10","Endometrium"
"79427",0.687178482342456,"ENSG00000137309.20","Endometrium"
"79428",0.230177256262131,"ENSG00000137312.15","Endometrium"
"79429",0.690029501209653,"ENSG00000137337.15","Endometrium"
"79430",0.0663496162854577,"ENSG00000137343.18","Endometrium"
"79431",0.736135560074953,"ENSG00000137364.5","Endometrium"
"79432",0.37522659034087,"ENSG00000137404.14","Endometrium"
"79433",0.220069572541612,"ENSG00000137409.19","Endometrium"
"79434",0.535336462070036,"ENSG00000137411.18","Endometrium"
"79435",0.136657537905059,"ENSG00000137413.16","Endometrium"
"79436",0.130801806621641,"ENSG00000137414.6","Endometrium"
"79437",0.833534886166465,"ENSG00000137440.5","Endometrium"
"79438",0.12156862745098,"ENSG00000137449.16","Endometrium"
"79439",0.185994397759104,"ENSG00000137460.8","Endometrium"
"79440",0.600883112996118,"ENSG00000137462.8","Endometrium"
"79441",0.684560278724079,"ENSG00000137463.5","Endometrium"
"79442",0.711240990053279,"ENSG00000137478.15","Endometrium"
"79443",0.846159499201507,"ENSG00000137486.17","Endometrium"
"79444",0.863636363636364,"ENSG00000137491.15","Endometrium"
"79445",0.54954608359547,"ENSG00000137492.8","Endometrium"
"79446",0.617490083789972,"ENSG00000137494.14","Endometrium"
"79447",0.0833550784798098,"ENSG00000137497.18","Endometrium"
"79448",0.235715311028445,"ENSG00000137500.9","Endometrium"
"79449",0.74710644885577,"ENSG00000137501.17","Endometrium"
"79450",0.463748994509625,"ENSG00000137502.10","Endometrium"
"79451",0.116949236104659,"ENSG00000137504.13","Endometrium"
"79452",0.319422061683801,"ENSG00000137507.11","Endometrium"
"79453",0.433622868382116,"ENSG00000137509.11","Endometrium"
"79454",0.49015943677026,"ENSG00000137513.10","Endometrium"
"79455",0.0798094626133481,"ENSG00000137522.18","Endometrium"
"79456",0.271468066657921,"ENSG00000137547.9","Endometrium"
"79457",0.0181818181818182,"ENSG00000137558.9","Endometrium"
"79458",0.788318664710973,"ENSG00000137563.12","Endometrium"
"79459",0.801517367862351,"ENSG00000137573.14","Endometrium"
"79460",0.388796535562832,"ENSG00000137574.11","Endometrium"
"79461",0.508813741353241,"ENSG00000137575.12","Endometrium"
"79462",0.730882431145791,"ENSG00000137601.17","Endometrium"
"79463",0.876200341898295,"ENSG00000137628.17","Endometrium"
"79464",0.715449544436616,"ENSG00000137642.13","Endometrium"
"79465",0.769765920037382,"ENSG00000137648.18","Endometrium"
"79466",0.595614379135404,"ENSG00000137656.12","Endometrium"
"79467",0.844280825054448,"ENSG00000137673.9","Endometrium"
"79468",0.721740539664533,"ENSG00000137691.13","Endometrium"
"79469",0.450490112244047,"ENSG00000137692.12","Endometrium"
"79470",0.403096380561397,"ENSG00000137693.14","Endometrium"
"79471",0.87872726192545,"ENSG00000137699.17","Endometrium"
"79472",0.25645871115047,"ENSG00000137700.18","Endometrium"
"79473",0.722812298673911,"ENSG00000137710.17","Endometrium"
"79474",0.530259550867187,"ENSG00000137713.16","Endometrium"
"79475",0.197601458592832,"ENSG00000137714.3","Endometrium"
"79476",0.535294117647059,"ENSG00000137726.17","Endometrium"
"79477",0.506437863429678,"ENSG00000137731.14","Endometrium"
"79478",0.734854423292273,"ENSG00000137752.24","Endometrium"
"79479",0.498521471067552,"ENSG00000137760.14","Endometrium"
"79480",0.240294234987933,"ENSG00000137764.20","Endometrium"
"79481",0.654734826007748,"ENSG00000137767.14","Endometrium"
"79482",0.710899881264249,"ENSG00000137770.14","Endometrium"
"79483",0.292024652039338,"ENSG00000137776.17","Endometrium"
"79484",0.466126577034138,"ENSG00000137801.11","Endometrium"
"79485",0.35815797687764,"ENSG00000137802.14","Endometrium"
"79486",0.708791208791209,"ENSG00000137804.14","Endometrium"
"79487",0.207525248642041,"ENSG00000137806.9","Endometrium"
"79488",0.501604544064914,"ENSG00000137807.15","Endometrium"
"79489",0.746906494960806,"ENSG00000137809.17","Endometrium"
"79490",0.75403676177541,"ENSG00000137812.20","Endometrium"
"79491",0.28184678282822,"ENSG00000137814.12","Endometrium"
"79492",0.516473828229786,"ENSG00000137815.14","Endometrium"
"79493",0.163214456938489,"ENSG00000137818.12","Endometrium"
"79494",0.523292005375273,"ENSG00000137821.11","Endometrium"
"79495",0.223086237695401,"ENSG00000137822.13","Endometrium"
"79496",0.63286346227103,"ENSG00000137824.16","Endometrium"
"79497",0.673266842057067,"ENSG00000137831.15","Endometrium"
"79498",0.693017542758802,"ENSG00000137841.12","Endometrium"
"79499",0.556434341238451,"ENSG00000137842.7","Endometrium"
"79500",0.63191731520502,"ENSG00000137843.12","Endometrium"
"79501",0.26186293201682,"ENSG00000137845.15","Endometrium"
"79502",0.644529207296441,"ENSG00000137857.17","Endometrium"
"79503",0.784031299106491,"ENSG00000137868.19","Endometrium"
"79504",0.331172921887277,"ENSG00000137871.20","Endometrium"
"79505",-0.318181818181818,"ENSG00000137872.17","Endometrium"
"79506",-0.0476927680391135,"ENSG00000137876.10","Endometrium"
"79507",0.788618341413082,"ENSG00000137880.6","Endometrium"
"79508",0.702555344961942,"ENSG00000137936.18","Endometrium"
"79509",0.707634592511145,"ENSG00000137942.16","Endometrium"
"79510",0.521476514879401,"ENSG00000137944.18","Endometrium"
"79511",0.0558528229399586,"ENSG00000137947.12","Endometrium"
"79512",0.306896009101917,"ENSG00000137955.16","Endometrium"
"79513",0.628624575992997,"ENSG00000137959.16","Endometrium"
"79514",0.830809070548712,"ENSG00000137960.6","Endometrium"
"79515",0.829292020888585,"ENSG00000137962.13","Endometrium"
"79516",0.600398343505316,"ENSG00000137965.11","Endometrium"
"79517",0.568461538461538,"ENSG00000137975.8","Endometrium"
"79518",0.602611815159223,"ENSG00000137992.14","Endometrium"
"79519",0.384294211110015,"ENSG00000137996.12","Endometrium"
"79520",0.64739993745215,"ENSG00000138002.15","Endometrium"
"79521",0.364144800588927,"ENSG00000138018.18","Endometrium"
"79522",0.866314945082068,"ENSG00000138028.16","Endometrium"
"79523",0.337367190968988,"ENSG00000138029.14","Endometrium"
"79524",0.383779281779289,"ENSG00000138030.13","Endometrium"
"79525",0.32331946406077,"ENSG00000138031.14","Endometrium"
"79526",0.541241445629251,"ENSG00000138032.21","Endometrium"
"79527",0.595762860034354,"ENSG00000138035.15","Endometrium"
"79528",0.722244775753406,"ENSG00000138036.18","Endometrium"
"79529",0.107429702055713,"ENSG00000138050.15","Endometrium"
"79530",0.626210865103772,"ENSG00000138061.12","Endometrium"
"79531",0.428011996859553,"ENSG00000138069.18","Endometrium"
"79532",0.306212293035221,"ENSG00000138071.13","Endometrium"
"79533",0.167994934412329,"ENSG00000138073.14","Endometrium"
"79534",0.448545466254659,"ENSG00000138074.15","Endometrium"
"79535",0.387019105264924,"ENSG00000138078.16","Endometrium"
"79536",0.470527670527671,"ENSG00000138079.14","Endometrium"
"79537",0.794864167850717,"ENSG00000138080.14","Endometrium"
"79538",0.436725052658636,"ENSG00000138081.21","Endometrium"
"79539",0.475646885187824,"ENSG00000138095.19","Endometrium"
"79540",0.535963129003794,"ENSG00000138101.18","Endometrium"
"79541",0.483632546227909,"ENSG00000138107.13","Endometrium"
"79542",0.763399543741416,"ENSG00000138119.17","Endometrium"
"79543",0.353694245829077,"ENSG00000138131.4","Endometrium"
"79544",0.524560906221389,"ENSG00000138134.12","Endometrium"
"79545",0.117122099133641,"ENSG00000138138.13","Endometrium"
"79546",0.903726361086384,"ENSG00000138160.6","Endometrium"
"79547",0.809934942814993,"ENSG00000138162.19","Endometrium"
"79548",-0.0411764705882353,"ENSG00000138172.11","Endometrium"
"79549",0.797984287361225,"ENSG00000138175.9","Endometrium"
"79550",0.736635451296291,"ENSG00000138180.16","Endometrium"
"79551",0.565660776687676,"ENSG00000138182.14","Endometrium"
"79552",0.475947506853125,"ENSG00000138185.20","Endometrium"
"79553",0.606008218405321,"ENSG00000138190.17","Endometrium"
"79554",0.740323912781275,"ENSG00000138193.15","Endometrium"
"79555",0.543499258310927,"ENSG00000138231.13","Endometrium"
"79556",0.492995454829366,"ENSG00000138246.17","Endometrium"
"79557",0.729418270114126,"ENSG00000138279.16","Endometrium"
"79558",0.293913043478261,"ENSG00000138286.15","Endometrium"
"79559",0.292749505156334,"ENSG00000138303.18","Endometrium"
"79560",0.0598342642032892,"ENSG00000138326.21","Endometrium"
"79561",-0.307012027109076,"ENSG00000138336.9","Endometrium"
"79562",0.494526616584114,"ENSG00000138346.15","Endometrium"
"79563",0.630145335208626,"ENSG00000138356.14","Endometrium"
"79564",0.638373079078058,"ENSG00000138363.15","Endometrium"
"79565",0.635664992091524,"ENSG00000138375.13","Endometrium"
"79566",0.643522957403123,"ENSG00000138376.11","Endometrium"
"79567",0.36600790513834,"ENSG00000138378.19","Endometrium"
"79568",0.249656311194261,"ENSG00000138381.10","Endometrium"
"79569",0.418878106620449,"ENSG00000138382.15","Endometrium"
"79570",0.474603319601222,"ENSG00000138385.16","Endometrium"
"79571",0.52584683448358,"ENSG00000138386.17","Endometrium"
"79572",0.34135722723413,"ENSG00000138398.16","Endometrium"
"79573",0.242413408661148,"ENSG00000138399.18","Endometrium"
"79574",0.869053993055409,"ENSG00000138413.13","Endometrium"
"79575",0.658360835901256,"ENSG00000138430.16","Endometrium"
"79576",0.268637599685857,"ENSG00000138433.16","Endometrium"
"79577",0.621866207594625,"ENSG00000138434.17","Endometrium"
"79578",0.326454047960855,"ENSG00000138439.12","Endometrium"
"79579",0.405342600119705,"ENSG00000138442.10","Endometrium"
"79580",0.478519535116861,"ENSG00000138443.16","Endometrium"
"79581",0.511952798114404,"ENSG00000138448.12","Endometrium"
"79582",0.432214092645322,"ENSG00000138449.11","Endometrium"
"79583",0.375891957306489,"ENSG00000138459.9","Endometrium"
"79584",0.221343873517787,"ENSG00000138463.9","Endometrium"
"79585",0.300763984727652,"ENSG00000138468.16","Endometrium"
"79586",0.34530616816473,"ENSG00000138495.6","Endometrium"
"79587",0.838921453821272,"ENSG00000138496.16","Endometrium"
"79588",0.568134171907757,"ENSG00000138587.6","Endometrium"
"79589",0.435788135771905,"ENSG00000138592.14","Endometrium"
"79590",0.591918866941565,"ENSG00000138593.9","Endometrium"
"79591",0.323703670243941,"ENSG00000138594.14","Endometrium"
"79592",0.2399263684611,"ENSG00000138600.10","Endometrium"
"79593",0.595251760817174,"ENSG00000138604.10","Endometrium"
"79594",0.524854574299312,"ENSG00000138606.19","Endometrium"
